지역구분,작목군,작목,구분,값
전국,시설채소,시설시금치,토지자본용역비,182810.0
전국,시설채소,시설시금치,생산비,3263421.0
전국,시설채소,시설시금치,자가노동시간,55.0
전국,시설채소,시설시금치,고용노동시간,50.0
전국,시설채소,시설시금치,총노동시간,105.0
전국,시설채소,시설시금치,소득,1371513.0
전국,시설채소,시설시금치,소득률,41.9
전국,시설채소,시설시금치,순수익,9793.0
전국,시설채소,시설시금치,순수익율,0.3
전국,시설채소,시설시금치,부가가치,2003646.0
전국,시설채소,시설시금치,부가가치율,61.2
전국,시설채소,시설시금치,토지생산성,4572.0
전국,시설채소,시설시금치,노동생산성,13062.0
전국,시설채소,시설시금치,자본생산성,0.72
전국,시설채소,시설시금치,kg당 경영비,1408.0
전국,시설채소,시설시금치,kg당 생산비,2416.0
전국,시설채소,시설착색단고추(파프리카),총수입,37208451.0
전국,시설채소,시설착색단고추(파프리카),주산물가액,37206756.0
전국,시설채소,시설착색단고추(파프리카),부산물가액,1695.0
전국,시설채소,시설착색단고추(파프리카),주산물수량,12518.0
전국,시설채소,시설착색단고추(파프리카),수취가격,2972.0
전국,시설채소,시설착색단고추(파프리카),종자·종묘비,2166809.0
전국,시설채소,시설착색단고추(파프리카),보통(무기질)비료비,2381084.0
전국,시설채소,시설착색단고추(파프리카),부산물(유기질)비료비,18126.0
전국,시설채소,시설착색단고추(파프리카),농약비,997457.0
전국,시설채소,시설착색단고추(파프리카),수도광열비,5973196.0
전국,시설채소,시설착색단고추(파프리카),기타재료비,5199537.0
전국,시설채소,시설착색단고추(파프리카),소농구비,8617.0
전국,시설채소,시설착색단고추(파프리카),대농구상각비,1425267.0
전국,시설채소,시설착색단고추(파프리카),영농시설상각비,4633613.0
전국,시설채소,시설착색단고추(파프리카),수리·유지비,234210.0
전국,시설채소,시설착색단고추(파프리카),기타비용,264935.0
전국,시설채소,시설착색단고추(파프리카),중간재비,23302851.0
전국,시설채소,시설착색단고추(파프리카),농기계·시설임차료,42140.0
전국,시설채소,시설착색단고추(파프리카),토지임차료,249039.0
전국,시설채소,시설착색단고추(파프리카),위탁영농비,16885.0
전국,시설채소,시설착색단고추(파프리카),고용노동비,4154460.0
전국,시설채소,시설착색단고추(파프리카),경영비,27765375.0
전국,시설채소,시설착색단고추(파프리카),자가노동비,3247837.0
전국,시설채소,시설착색단고추(파프리카),유동자본용역비,525645.0
전국,시설채소,시설착색단고추(파프리카),고정자본용역비,1845541.0
전국,시설채소,시설착색단고추(파프리카),토지자본용역비,440616.0
전국,시설채소,시설착색단고추(파프리카),생산비,33825014.0
전국,시설채소,시설착색단고추(파프리카),자가노동시간,155.0
전국,시설채소,시설착색단고추(파프리카),고용노동시간,376.0
전국,시설채소,시설착색단고추(파프리카),총노동시간,531.0
전국,시설채소,시설착색단고추(파프리카),소득,9443076.0
전국,시설채소,시설착색단고추(파프리카),소득률,25.4
전국,시설채소,시설착색단고추(파프리카),순수익,3383437.0
전국,시설채소,시설착색단고추(파프리카),순수익율,9.1
전국,시설채소,시설착색단고추(파프리카),부가가치,13905600.0
전국,시설채소,시설착색단고추(파프리카),부가가치율,37.4
전국,시설채소,시설착색단고추(파프리카),토지생산성,31477.0
전국,시설채소,시설착색단고추(파프리카),노동생산성,17784.0
전국,시설채소,시설착색단고추(파프리카),자본생산성,0.34
전국,시설채소,시설착색단고추(파프리카),kg당 경영비,2218.0
전국,시설채소,시설착색단고추(파프리카),kg당 생산비,2702.0
전국,시설채소,시설참외,총수입,11181269.0
전국,시설채소,시설참외,주산물가액,11181269.0
전국,시설채소,시설참외,부산물가액,0.0
전국,시설채소,시설참외,주산물수량,3925.0
전국,시설채소,시설참외,수취가격,2849.0
전국,시설채소,시설참외,종자·종묘비,368985.0
전국,시설채소,시설참외,보통(무기질)비료비,347514.0
전국,시설채소,시설참외,부산물(유기질)비료비,280266.0
전국,시설채소,시설참외,농약비,302269.0
전국,시설채소,시설참외,수도광열비,146827.0
전국,시설채소,시설참외,기타재료비,1507682.0
전국,시설채소,시설참외,소농구비,11214.0
전국,시설채소,시설참외,대농구상각비,350070.0
전국,시설채소,시설참외,영농시설상각비,822449.0
전국,시설채소,시설참외,수리·유지비,46299.0
전국,시설채소,시설참외,기타비용,56763.0
전국,시설채소,시설참외,중간재비,4240338.0
전국,시설채소,시설참외,농기계·시설임차료,34064.0
전국,시설채소,시설참외,토지임차료,302257.0
전국,시설채소,시설참외,위탁영농비,89970.0
전국,시설채소,시설참외,고용노동비,693838.0
전국,시설채소,시설참외,경영비,5360467.0
전국,시설채소,시설참외,자가노동비,4440395.0
전국,시설채소,시설참외,유동자본용역비,84254.0
전국,시설채소,시설참외,고정자본용역비,140868.0
전국,시설채소,시설참외,토지자본용역비,287392.0
전국,시설채소,시설참외,생산비,10313376.0
전국,시설채소,시설참외,자가노동시간,221.0
전국,시설채소,시설참외,고용노동시간,51.0
전국,시설채소,시설참외,총노동시간,272.0
전국,시설채소,시설참외,소득,5820802.0
전국,시설채소,시설참외,소득률,52.1
전국,시설채소,시설참외,순수익,867893.0
전국,시설채소,시설참외,순수익율,7.8
전국,시설채소,시설참외,부가가치,6940931.0
전국,시설채소,시설참외,부가가치율,62.1
전국,시설채소,시설참외,토지생산성,19403.0
전국,시설채소,시설참외,노동생산성,21400.0
전국,시설채소,시설참외,자본생산성,1.09
전국,시설채소,시설참외,kg당 경영비,1366.0
전국,시설채소,시설참외,kg당 생산비,2628.0
전국,시설채소,시설호박,총수입,14234540.0
전국,시설채소,시설호박,주산물가액,14233725.0
전국,시설채소,시설호박,부산물가액,815.0
전국,시설채소,시설호박,주산물수량,8016.0
전국,시설채소,시설호박,수취가격,1776.0
전국,시설채소,시설호박,종자·종묘비,380461.0
전국,시설채소,시설호박,보통(무기질)비료비,326366.0
전국,시설채소,시설호박,부산물(유기질)비료비,384626.0
전국,시설채소,시설호박,농약비,251120.0
전국,시설채소,시설호박,수도광열비,1224192.0
전국,시설채소,시설호박,기타재료비,1761700.0
전국,시설채소,시설호박,소농구비,9429.0
전국,시설채소,시설호박,대농구상각비,415486.0
전국,시설채소,시설호박,영농시설상각비,1063796.0
전국,시설채소,시설호박,수리·유지비,60586.0
전국,시설채소,시설호박,기타비용,63247.0
전국,시설채소,시설호박,중간재비,5941009.0
전국,시설채소,시설호박,농기계·시설임차료,13745.0
전국,시설채소,시설호박,토지임차료,318177.0
전국,시설채소,시설호박,위탁영농비,15198.0
전국,시설채소,시설호박,고용노동비,1064032.0
전국,시설채소,시설호박,경영비,7352161.0
전국,시설채소,시설호박,자가노동비,5594497.0
전국,시설채소,시설호박,유동자본용역비,103973.0
전국,시설채소,시설호박,고정자본용역비,254973.0
전국,시설채소,시설호박,토지자본용역비,202001.0
전국,시설채소,시설호박,생산비,13507605.0
전국,시설채소,시설호박,자가노동시간,275.0
전국,시설채소,시설호박,고용노동시간,97.0
전국,시설채소,시설호박,총노동시간,372.0
전국,시설채소,시설호박,소득,6882379.0
전국,시설채소,시설호박,소득률,48.3
전국,시설채소,시설호박,순수익,726935.0
전국,시설채소,시설호박,순수익율,5.1
전국,시설채소,시설호박,부가가치,8293531.0
전국,시설채소,시설호박,부가가치율,58.3
전국,시설채소,시설호박,토지생산성,22941.0
전국,시설채소,시설호박,노동생산성,18501.0
전국,시설채소,시설호박,자본생산성,0.94
전국,시설채소,시설호박,kg당 경영비,917.0
전국,시설채소,시설호박,kg당 생산비,1685.0
전국,일반작물,가을감자,총수입,2396863.0
전국,일반작물,가을감자,주산물가액,2396863.0
전국,일반작물,가을감자,부산물가액,0.0
전국,일반작물,가을감자,주산물수량,1597.0
전국,일반작물,가을감자,수취가격,1501.0
전국,일반작물,가을감자,종자·종묘비,321864.0
전국,일반작물,가을감자,보통(무기질)비료비,122292.0
전국,일반작물,가을감자,부산물(유기질)비료비,105117.0
전국,일반작물,가을감자,농약비,67881.0
전국,일반작물,가을감자,수도광열비,40976.0
전국,일반작물,가을감자,기타재료비,106732.0
전국,일반작물,가을감자,소농구비,606.0
전국,일반작물,가을감자,대농구상각비,177344.0
전국,일반작물,가을감자,영농시설상각비,39141.0
전국,일반작물,가을감자,수리·유지비,10576.0
전국,일반작물,가을감자,기타비용,20315.0
전국,일반작물,가을감자,중간재비,1012844.0
전국,일반작물,가을감자,농기계·시설임차료,2469.0
전국,일반작물,가을감자,토지임차료,115155.0
전국,일반작물,가을감자,위탁영농비,22803.0
전국,일반작물,가을감자,고용노동비,285462.0
전국,일반작물,가을감자,경영비,1438733.0
전국,일반작물,가을감자,자가노동비,475398.0
전국,일반작물,가을감자,유동자본용역비,14696.0
전국,일반작물,가을감자,고정자본용역비,51151.0
전국,일반작물,가을감자,토지자본용역비,102974.0
전국,일반작물,가을감자,생산비,2082952.0
전국,일반작물,가을감자,자가노동시간,23.0
전국,일반작물,가을감자,고용노동시간,22.0
전국,일반작물,가을감자,총노동시간,45.0
전국,일반작물,가을감자,소득,958130.0
전국,일반작물,가을감자,소득률,40.0
전국,일반작물,가을감자,순수익,313911.0
전국,일반작물,가을감자,순수익율,13.1
전국,일반작물,가을감자,부가가치,1384019.0
전국,일반작물,가을감자,부가가치율,57.7
전국,일반작물,가을감자,토지생산성,3194.0
전국,일반작물,가을감자,노동생산성,21292.0
전국,일반작물,가을감자,자본생산성,0.67
전국,일반작물,가을감자,kg당 경영비,901.0
전국,일반작물,가을감자,kg당 생산비,1304.0
전국,일반작물,겉보리,총수입,431984.0
전국,일반작물,겉보리,주산물가액,431195.0
전국,일반작물,겉보리,부산물가액,789.0
전국,일반작물,겉보리,주산물수량,508.0
전국,일반작물,겉보리,수취가격,849.0
전국,일반작물,겉보리,종자·종묘비,27441.0
전국,일반작물,겉보리,보통(무기질)비료비,33779.0
전국,일반작물,겉보리,부산물(유기질)비료비,7874.0
전국,일반작물,겉보리,농약비,10581.0
전국,일반작물,겉보리,수도광열비,20989.0
전국,일반작물,겉보리,기타재료비,5179.0
전국,일반작물,겉보리,소농구비,609.0
전국,일반작물,겉보리,대농구상각비,97810.0
전국,일반작물,겉보리,영농시설상각비,6872.0
전국,일반작물,겉보리,수리·유지비,8218.0
전국,일반작물,겉보리,기타비용,115.0
전국,일반작물,겉보리,중간재비,219467.0
전국,일반작물,겉보리,농기계·시설임차료,1935.0
전국,일반작물,겉보리,토지임차료,47138.0
전국,일반작물,겉보리,위탁영농비,11059.0
전국,일반작물,겉보리,고용노동비,5781.0
전국,일반작물,겉보리,경영비,285380.0
전국,일반작물,겉보리,자가노동비,100979.0
전국,일반작물,겉보리,유동자본용역비,3356.0
전국,일반작물,겉보리,고정자본용역비,19234.0
전국,일반작물,겉보리,토지자본용역비,46366.0
전국,일반작물,겉보리,생산비,455315.0
전국,일반작물,겉보리,자가노동시간,5.0
전국,일반작물,겉보리,고용노동시간,0.0
전국,일반작물,겉보리,총노동시간,5.0
전국,일반작물,겉보리,소득,146604.0
전국,일반작물,겉보리,소득률,33.9
전국,일반작물,겉보리,순수익,-23331.0
전국,일반작물,겉보리,순수익율,-5.4
전국,일반작물,겉보리,부가가치,212517.0
전국,일반작물,겉보리,부가가치율,49.2
전국,일반작물,겉보리,토지생산성,489.0
전국,일반작물,겉보리,노동생산성,29321.0
전국,일반작물,겉보리,자본생산성,0.51
전국,일반작물,겉보리,kg당 경영비,562.0
전국,일반작물,겉보리,kg당 생산비,896.0
전국,일반작물,고구마,총수입,3528805.0
전국,일반작물,고구마,주산물가액,3480310.0
전국,일반작물,고구마,부산물가액,48495.0
전국,일반작물,고구마,주산물수량,1589.0
전국,일반작물,고구마,수취가격,2190.0
전국,일반작물,고구마,종자·종묘비,342309.0
전국,일반작물,고구마,보통(무기질)비료비,68100.0
전국,일반작물,고구마,부산물(유기질)비료비,59600.0
전국,일반작물,고구마,농약비,30835.0
전국,일반작물,고구마,수도광열비,53790.0
전국,일반작물,고구마,기타재료비,188693.0
전국,일반작물,고구마,소농구비,3765.0
전국,일반작물,고구마,대농구상각비,175241.0
전국,일반작물,고구마,영농시설상각비,87820.0
전국,일반작물,고구마,수리·유지비,22895.0
전국,일반작물,고구마,기타비용,8834.0
전국,일반작물,고구마,중간재비,1041882.0
전국,일반작물,고구마,농기계·시설임차료,14103.0
전국,일반작물,고구마,토지임차료,163408.0
전국,일반작물,고구마,위탁영농비,33165.0
전국,일반작물,고구마,고용노동비,508420.0
전국,일반작물,고구마,경영비,1760978.0
전국,일반작물,고구마,자가노동비,993636.0
전국,일반작물,고구마,유동자본용역비,24266.0
전국,일반작물,고구마,고정자본용역비,55115.0
전국,일반작물,고구마,토지자본용역비,125279.0
전국,일반작물,고구마,생산비,2959274.0
전국,일반작물,고구마,자가노동시간,48.0
전국,일반작물,고구마,고용노동시간,37.0
전국,일반작물,고구마,총노동시간,85.0
전국,일반작물,고구마,소득,1767827.0
전국,일반작물,고구마,소득률,50.1
전국,일반작물,고구마,순수익,569531.0
전국,일반작물,고구마,순수익율,16.1
전국,일반작물,고구마,부가가치,2486923.0
전국,일반작물,고구마,부가가치율,70.5
전국,일반작물,고구마,토지생산성,5893.0
전국,일반작물,고구마,노동생산성,20798.0
전국,일반작물,고구마,자본생산성,1.0
전국,일반작물,고구마,kg당 경영비,1108.0
전국,일반작물,고구마,kg당 생산비,1862.0
전국,일반작물,노지풋옥수수,총수입,1768997.0
전국,일반작물,노지풋옥수수,주산물가액,1762456.0
전국,일반작물,노지풋옥수수,부산물가액,6541.0
전국,일반작물,노지풋옥수수,주산물수량,2922.0
전국,일반작물,노지풋옥수수,수취가격,603.0
전국,일반작물,노지풋옥수수,종자·종묘비,52988.0
전국,일반작물,노지풋옥수수,보통(무기질)비료비,61944.0
전국,일반작물,노지풋옥수수,부산물(유기질)비료비,124488.0
전국,일반작물,노지풋옥수수,농약비,25876.0
전국,일반작물,노지풋옥수수,수도광열비,34948.0
전국,일반작물,노지풋옥수수,기타재료비,103263.0
전국,일반작물,노지풋옥수수,소농구비,3357.0
전국,일반작물,노지풋옥수수,대농구상각비,126504.0
전국,일반작물,노지풋옥수수,영농시설상각비,47485.0
전국,일반작물,노지풋옥수수,수리·유지비,10880.0
전국,일반작물,노지풋옥수수,기타비용,4642.0
전국,일반작물,노지풋옥수수,중간재비,596375.0
전국,일반작물,노지풋옥수수,농기계·시설임차료,6222.0
전국,일반작물,노지풋옥수수,토지임차료,69821.0
전국,일반작물,노지풋옥수수,위탁영농비,9484.0
전국,일반작물,노지풋옥수수,고용노동비,127685.0
전국,일반작물,노지풋옥수수,경영비,809587.0
전국,일반작물,노지풋옥수수,자가노동비,975791.0
전국,일반작물,노지풋옥수수,유동자본용역비,7229.0
전국,일반작물,노지풋옥수수,고정자본용역비,27945.0
전국,일반작물,노지풋옥수수,토지자본용역비,95455.0
전국,일반작물,노지풋옥수수,생산비,1916007.0
전국,일반작물,노지풋옥수수,자가노동시간,47.0
전국,일반작물,노지풋옥수수,고용노동시간,10.0
전국,일반작물,노지풋옥수수,총노동시간,57.0
전국,일반작물,노지풋옥수수,소득,959410.0
전국,일반작물,노지풋옥수수,소득률,54.2
전국,일반작물,노지풋옥수수,순수익,-147010.0
전국,일반작물,노지풋옥수수,순수익율,-8.3
전국,일반작물,노지풋옥수수,부가가치,1172622.0
전국,일반작물,노지풋옥수수,부가가치율,66.3
전국,일반작물,노지풋옥수수,토지생산성,3198.0
전국,일반작물,노지풋옥수수,노동생산성,16832.0
전국,일반작물,노지풋옥수수,자본생산성,1.19
전국,일반작물,노지풋옥수수,kg당 경영비,277.0
전국,일반작물,노지풋옥수수,kg당 생산비,656.0
전국,일반작물,들깨,총수입,1000192.0
전국,일반작물,들깨,주산물가액,999723.0
전국,일반작물,들깨,부산물가액,469.0
전국,일반작물,들깨,주산물수량,87.0
전국,일반작물,들깨,수취가격,11491.0
전국,일반작물,들깨,종자·종묘비,40333.0
전국,일반작물,들깨,보통(무기질)비료비,24717.0
전국,일반작물,들깨,부산물(유기질)비료비,34534.0
전국,일반작물,들깨,농약비,21189.0
전국,일반작물,들깨,수도광열비,20933.0
전국,일반작물,들깨,기타재료비,26157.0
전국,일반작물,들깨,소농구비,3544.0
전국,일반작물,들깨,대농구상각비,92654.0
전국,일반작물,들깨,영농시설상각비,20652.0
전국,일반작물,들깨,수리·유지비,2179.0
전국,일반작물,들깨,기타비용,1320.0
전국,일반작물,들깨,중간재비,288212.0
전국,일반작물,들깨,농기계·시설임차료,5906.0
전국,일반작물,들깨,토지임차료,52366.0
전국,일반작물,들깨,위탁영농비,6221.0
전국,일반작물,들깨,고용노동비,61749.0
전국,일반작물,들깨,경영비,414454.0
전국,일반작물,들깨,자가노동비,915331.0
전국,일반작물,들깨,유동자본용역비,3395.0
전국,일반작물,들깨,고정자본용역비,23351.0
전국,일반작물,들깨,토지자본용역비,108059.0
전국,일반작물,들깨,생산비,1464590.0
전국,일반작물,들깨,자가노동시간,43.0
전국,일반작물,들깨,고용노동시간,5.0
전국,일반작물,들깨,총노동시간,48.0
전국,일반작물,들깨,소득,585738.0
전국,일반작물,들깨,소득률,58.6
전국,일반작물,들깨,순수익,-464398.0
전국,일반작물,들깨,순수익율,-46.4
전국,일반작물,들깨,부가가치,711980.0
전국,일반작물,들깨,부가가치율,71.2
전국,일반작물,들깨,토지생산성,1952.0
전국,일반작물,들깨,노동생산성,12203.0
전국,일반작물,들깨,자본생산성,1.41
전국,일반작물,들깨,kg당 경영비,4764.0
전국,일반작물,들깨,kg당 생산비,16834.0
전국,일반작물,밀,총수입,461096.0
전국,일반작물,밀,주산물가액,460437.0
전국,일반작물,밀,부산물가액,659.0
전국,일반작물,밀,주산물수량,474.0
전국,일반작물,밀,수취가격,971.0
전국,일반작물,밀,종자·종묘비,29025.0
전국,일반작물,밀,보통(무기질)비료비,32448.0
전국,일반작물,밀,부산물(유기질)비료비,23126.0
전국,일반작물,밀,농약비,9111.0
전국,일반작물,밀,수도광열비,19160.0
전국,일반작물,밀,기타재료비,3584.0
전국,일반작물,밀,소농구비,147.0
전국,일반작물,밀,대농구상각비,65594.0
전국,일반작물,밀,영농시설상각비,4562.0
전국,일반작물,밀,수리·유지비,6983.0
전국,일반작물,밀,기타비용,1805.0
전국,일반작물,밀,중간재비,195545.0
전국,일반작물,밀,농기계·시설임차료,1856.0
전국,일반작물,밀,토지임차료,54157.0
전국,일반작물,밀,위탁영농비,22784.0
전국,일반작물,밀,고용노동비,5383.0
전국,일반작물,밀,경영비,279725.0
전국,일반작물,밀,자가노동비,63981.0
전국,일반작물,밀,유동자본용역비,3773.0
전국,일반작물,밀,고정자본용역비,14537.0
전국,일반작물,밀,토지자본용역비,41814.0
전국,일반작물,밀,생산비,403830.0
전국,일반작물,밀,자가노동시간,3.0
전국,일반작물,밀,고용노동시간,0.0
전국,일반작물,밀,총노동시간,3.0
전국,일반작물,밀,소득,181371.0
전국,일반작물,밀,소득률,39.3
전국,일반작물,밀,순수익,57266.0
전국,일반작물,밀,순수익율,12.4
전국,일반작물,밀,부가가치,265551.0
전국,일반작물,밀,부가가치율,57.6
전국,일반작물,밀,토지생산성,605.0
전국,일반작물,밀,노동생산성,60457.0
전국,일반작물,밀,자본생산성,0.65
전국,일반작물,밀,kg당 경영비,590.0
전국,일반작물,밀,kg당 생산비,852.0
전국,일반작물,봄감자,총수입,2195037.0
전국,일반작물,봄감자,주산물가액,2195037.0
전국,일반작물,봄감자,부산물가액,0.0
전국,일반작물,봄감자,주산물수량,2174.0
전국,일반작물,봄감자,수취가격,1010.0
전국,일반작물,봄감자,종자·종묘비,221605.0
전국,일반작물,봄감자,보통(무기질)비료비,76646.0
전국,일반작물,봄감자,부산물(유기질)비료비,138814.0
전국,일반작물,봄감자,농약비,48264.0
전국,일반작물,봄감자,수도광열비,32147.0
전국,일반작물,봄감자,기타재료비,122718.0
전국,일반작물,봄감자,소농구비,1921.0
전국,일반작물,봄감자,대농구상각비,162896.0
전국,일반작물,봄감자,영농시설상각비,32762.0
전국,일반작물,봄감자,수리·유지비,11509.0
전국,일반작물,봄감자,기타비용,3865.0
전국,일반작물,봄감자,중간재비,853147.0
전국,일반작물,봄감자,농기계·시설임차료,7544.0
전국,일반작물,봄감자,토지임차료,83987.0
전국,일반작물,봄감자,위탁영농비,25483.0
전국,일반작물,봄감자,고용노동비,322825.0
전국,일반작물,봄감자,경영비,1292986.0
전국,일반작물,봄감자,자가노동비,702426.0
전국,일반작물,봄감자,유동자본용역비,11320.0
전국,일반작물,봄감자,고정자본용역비,35762.0
전국,일반작물,봄감자,토지자본용역비,78748.0
전국,일반작물,봄감자,생산비,2121242.0
전국,일반작물,봄감자,자가노동시간,35.0
전국,일반작물,봄감자,고용노동시간,24.0
전국,일반작물,봄감자,총노동시간,59.0
전국,일반작물,봄감자,소득,902051.0
전국,일반작물,봄감자,소득률,41.1
전국,일반작물,봄감자,순수익,73795.0
전국,일반작물,봄감자,순수익율,3.4
전국,일반작물,봄감자,부가가치,1341890.0
전국,일반작물,봄감자,부가가치율,61.1
전국,일반작물,봄감자,토지생산성,3007.0
전국,일반작물,봄감자,노동생산성,15289.0
전국,일반작물,봄감자,자본생산성,0.7
전국,일반작물,봄감자,kg당 경영비,595.0
전국,일반작물,봄감자,kg당 생산비,976.0
전국,일반작물,쌀보리,총수입,526245.0
전국,일반작물,쌀보리,주산물가액,525372.0
전국,일반작물,쌀보리,부산물가액,873.0
전국,일반작물,쌀보리,주산물수량,443.0
전국,일반작물,쌀보리,수취가격,1186.0
전국,일반작물,쌀보리,종자·종묘비,29938.0
전국,일반작물,쌀보리,보통(무기질)비료비,36394.0
전국,일반작물,쌀보리,부산물(유기질)비료비,11085.0
전국,일반작물,쌀보리,농약비,11163.0
전국,일반작물,쌀보리,수도광열비,17618.0
전국,일반작물,쌀보리,기타재료비,5357.0
전국,일반작물,쌀보리,소농구비,405.0
전국,일반작물,쌀보리,대농구상각비,95245.0
전국,일반작물,쌀보리,영농시설상각비,9938.0
전국,일반작물,쌀보리,수리·유지비,4543.0
전국,일반작물,쌀보리,기타비용,267.0
전국,일반작물,쌀보리,중간재비,221953.0
전국,일반작물,쌀보리,농기계·시설임차료,2730.0
전국,일반작물,쌀보리,토지임차료,40152.0
전국,일반작물,쌀보리,위탁영농비,26821.0
전국,일반작물,쌀보리,고용노동비,6235.0
전국,일반작물,쌀보리,경영비,297891.0
전국,일반작물,쌀보리,자가노동비,74445.0
전국,일반작물,쌀보리,유동자본용역비,3511.0
전국,일반작물,쌀보리,고정자본용역비,23388.0
전국,일반작물,쌀보리,토지자본용역비,58082.0
전국,일반작물,쌀보리,생산비,457317.0
전국,일반작물,쌀보리,자가노동시간,4.0
전국,일반작물,쌀보리,고용노동시간,0.0
전국,일반작물,쌀보리,총노동시간,4.0
전국,일반작물,쌀보리,소득,228354.0
전국,일반작물,쌀보리,소득률,43.4
전국,일반작물,쌀보리,순수익,68928.0
전국,일반작물,쌀보리,순수익율,13.1
전국,일반작물,쌀보리,부가가치,304292.0
전국,일반작물,쌀보리,부가가치율,57.8
전국,일반작물,쌀보리,토지생산성,761.0
전국,일반작물,쌀보리,노동생산성,57088.0
전국,일반작물,쌀보리,자본생산성,0.77
전국,일반작물,쌀보리,kg당 경영비,672.0
전국,일반작물,쌀보리,kg당 생산비,1032.0
전국,일반작물,인삼(4년근),총수입,15285317.0
전국,일반작물,인삼(4년근),주산물가액,15280386.0
전국,일반작물,인삼(4년근),부산물가액,4931.0
전국,일반작물,인삼(4년근),주산물수량,662.0
전국,일반작물,인삼(4년근),수취가격,23082.0
전국,일반작물,인삼(4년근),종자·종묘비,400316.0
전국,일반작물,인삼(4년근),보통(무기질)비료비,98553.0
전국,일반작물,인삼(4년근),부산물(유기질)비료비,484946.0
전국,일반작물,인삼(4년근),농약비,507978.0
전국,일반작물,인삼(4년근),수도광열비,174561.0
전국,일반작물,인삼(4년근),기타재료비,544284.0
전국,일반작물,인삼(4년근),소농구비,6482.0
전국,일반작물,인삼(4년근),대농구상각비,1199289.0
전국,일반작물,인삼(4년근),영농시설상각비,483666.0
전국,일반작물,인삼(4년근),수리·유지비,57623.0
전국,일반작물,인삼(4년근),기타비용,47971.0
전국,일반작물,인삼(4년근),중간재비,4005669.0
전국,일반작물,인삼(4년근),농기계·시설임차료,19150.0
전국,일반작물,인삼(4년근),토지임차료,706743.0
전국,일반작물,인삼(4년근),위탁영농비,69542.0
전국,일반작물,인삼(4년근),고용노동비,1635774.0
전국,일반작물,인삼(4년근),경영비,6436878.0
전국,일반작물,인삼(4년근),자가노동비,1731430.0
전국,일반작물,인삼(4년근),유동자본용역비,500943.0
전국,일반작물,인삼(4년근),고정자본용역비,50230.0
전국,일반작물,인삼(4년근),토지자본용역비,166363.0
전국,일반작물,인삼(4년근),생산비,8885844.0
전국,일반작물,인삼(4년근),자가노동시간,84.0
전국,일반작물,인삼(4년근),고용노동시간,119.0
전국,일반작물,인삼(4년근),총노동시간,203.0
전국,일반작물,인삼(4년근),소득,8848439.0
전국,일반작물,인삼(4년근),소득률,57.9
전국,일반작물,인삼(4년근),순수익,6399473.0
전국,일반작물,인삼(4년근),순수익율,41.9
전국,일반작물,인삼(4년근),부가가치,11279648.0
전국,일반작물,인삼(4년근),부가가치율,73.8
전국,일반작물,인삼(4년근),토지생산성,29495.0
전국,일반작물,인삼(4년근),노동생산성,43588.0
전국,일반작물,인삼(4년근),자본생산성,1.37
전국,일반작물,인삼(4년근),kg당 경영비,9723.0
전국,일반작물,인삼(4년근),kg당 생산비,13423.0
전국,일반작물,참깨,총수입,1447653.0
전국,일반작물,참깨,주산물가액,1447098.0
전국,일반작물,참깨,부산물가액,555.0
전국,일반작물,참깨,주산물수량,68.0
전국,일반작물,참깨,수취가격,21281.0
전국,일반작물,참깨,종자·종묘비,48245.0
전국,일반작물,참깨,보통(무기질)비료비,30510.0
전국,일반작물,참깨,부산물(유기질)비료비,48837.0
전국,일반작물,참깨,농약비,55236.0
전국,일반작물,참깨,수도광열비,21935.0
전국,일반작물,참깨,기타재료비,49366.0
전국,일반작물,참깨,소농구비,3972.0
전국,일반작물,참깨,대농구상각비,124198.0
전국,일반작물,참깨,영농시설상각비,19231.0
전국,일반작물,참깨,수리·유지비,5722.0
전국,일반작물,참깨,기타비용,3880.0
전국,일반작물,참깨,중간재비,411132.0
전국,일반작물,참깨,농기계·시설임차료,2234.0
전국,일반작물,참깨,토지임차료,46144.0
전국,일반작물,참깨,위탁영농비,17491.0
전국,일반작물,참깨,고용노동비,91476.0
전국,일반작물,참깨,경영비,568477.0
전국,일반작물,참깨,자가노동비,1350632.0
전국,일반작물,참깨,유동자본용역비,4094.0
전국,일반작물,참깨,고정자본용역비,24363.0
전국,일반작물,참깨,토지자본용역비,115641.0
전국,일반작물,참깨,생산비,2063207.0
전국,일반작물,참깨,자가노동시간,66.0
전국,일반작물,참깨,고용노동시간,7.0
전국,일반작물,참깨,총노동시간,73.0
전국,일반작물,참깨,소득,879176.0
전국,일반작물,참깨,소득률,60.7
전국,일반작물,참깨,순수익,-615554.0
전국,일반작물,참깨,순수익율,-42.5
전국,일반작물,참깨,부가가치,1036521.0
전국,일반작물,참깨,부가가치율,71.6
전국,일반작물,참깨,토지생산성,2931.0
전국,일반작물,참깨,노동생산성,12044.0
전국,일반작물,참깨,자본생산성,1.55
전국,일반작물,참깨,kg당 경영비,8360.0
전국,일반작물,참깨,kg당 생산비,30341.0
